id,reporter,report-time,last-modified,status,priority,severity,product,component,summary/subject/title,class,expected result,observed/actual result,reproducible,steps to reproduce,manual,llama,qwen,qwen-coder,link
230950,Michal Jaegermann,2007-03-05T00:01:46Z,2007-12-14T11:19:20Z,CLOSED RAWHIDE,medium,medium,Fedora,coreutils,anaconda  confused by selinux,normal,cp /tmp/syslog /tmp/logs/ should successfully copy the file without errors,cp: cannot set setfscreatecon `system_u:object_r:ramfs_t:s0': Read-only file system,Always,"After a boot with images using kernel-2.6.20-1.2962.fc7 and
in a shell supplied by ancoda if you try, say, this:

mkdir /tmp/logs
cp /tmp/syslog /tmp/logs/","mkdir /tmp/logs  
cp /tmp/syslog /tmp/logs/
","```bash
mkdir /tmp/logs
cp /tmp/syslog /tmp/logs/
```","mkdir /tmp/logs
cp /tmp/syslog /tmp/logs/","mkdir /tmp/logs  
cp /tmp/syslog /tmp/logs/",https://bugzilla.redhat.com/show_bug.cgi?id=230950
246567,Karl Czajkowski,2007-07-03T05:03:48Z,2007-12-06T22:53:18Z,CLOSED ERRATA,low,medium,Fedora,coreutils,ls colour display corrupt for symbolic links,normal,"host::karlcz[~] /bin/ls --color=always | grep hosts
hosts","host::karlcz[~] /bin/ls --color=always | grep hosts
argetmhosts",Always,"1. create a symbolic link such as /home/user -> ../../etc/hosts
2. cd /home/user
3. /bin/ls --color=always | grep hosts","ln -s ../../etc/hosts /home/user
cd /home/user
/bin/ls --color=always | grep hosts
","```bash
ln -s ../../etc/hosts user
cd /home
/bin/ls --color=always | grep hosts
```","touch /home/user/hosts -d '../../etc/hosts'
cd /home/user
/bin/ls --color=always | grep hosts","mkdir -p /home/user
ln -s ../../etc/hosts /home/user/hosts
cd /home/user
/bin/ls --color=always | grep hosts",https://bugzilla.redhat.com/show_bug.cgi?id=246567
411181,Frank Sweetser,2007-12-04T22:03:44Z,2007-12-06T20:51:47Z,CLOSED ERRATA,low,low,Fedora,coreutils,%C output format (selinux file security context) of stat broken,,,,,,,"stat --format=%C /bin/ls 
ls -Z /bin/ls",stat --format=%C /bin/ls,stat --format=%C /bin/ls,https://bugzilla.redhat.com/show_bug.cgi?id=411181
404511,idak,2007-11-29T15:00:38Z,2007-12-03T11:42:21Z,CLOSED ERRATA,low,low,Fedora,coreutils,Coreutils ls is wrong color for broken symlinks,,,,,,,"ln -s non-existent-file broken-symlink
ls --color=always broken-symlink",,,https://bugzilla.redhat.com/show_bug.cgi?id=404511
358701,Elliot Lee,2007-10-30T17:48:11Z,2007-11-30T22:12:20Z,CLOSED DUPLICATE,low,urgent,Fedora,coreutils,/bin/cp can cause data loss on filesystems that are not SELinux aware,normal,file2 has same contents as file1,file2 is empty,Always,"1. Go to an NFS-mounted directory that has a non-empty file named 'file1'.
2. Run 'cp -av file1 file2'.
3. Run 'cp -av file1 file2' again.","cd /path/to/nfs-mounted-directory
ls file1
cp -av file1 file2
cp -av file1 file2","mkdir nfs_dir
touch nfs_dir/file1
echo ""Hello World"" > nfs_dir/file1
cp -av nfs_dir/file1 nfs_dir/file2
cp -av nfs_dir/file1 nfs_dir/file2
ls -l nfs_dir/file2","touch file1
echo ""some content"" > file1
cp -av file1 file2
cp -av file1 file2",,https://bugzilla.redhat.com/show_bug.cgi?id=358701
356311,Andrew Haley,2007-10-29T11:36:46Z,2007-11-30T22:12:20Z,CLOSED RAWHIDE,low,low,Fedora,coreutils,SELinux does not allow cp -a over NFS,normal,cp -a works correctly,cp -a fails due to fsetxattr error,Always,"- echo poo > a
- cat a
poo
- cp -a a b
- echo $?
1
- cat b
- ls -l b
 -rw-r--r-- 1 aph aph 0 2007-10-29 11:33 b","echo poo > a
cat a
cp -a a b
echo $?
cat b
ls -l b
","```bash
mkdir /tmp/test
mount -t nfs localhost:/tmp/test /mnt
echo ""use_nfs_home_dirs = on"" > /etc/selinux/config
setenforce 1
cd /mnt
echo poo > a
cat a
cp -a a b
echo $?
cat b
ls -l b
```","echo poo > a
cat a
cp -a a b
echo $?
cat b
ls -l b","touch a  
echo poo > a  
cp -a a b  
ls -l b",https://bugzilla.redhat.com/show_bug.cgi?id=356311
340291,Stas Sergeev,2007-10-19T18:27:08Z,2007-11-30T22:12:19Z,CLOSED NOTABUG,low,low,Fedora,coreutils,test -n doesnt work,,,,,,,"```bash
if test -n ""$@""; then 
   echo -n 1
else 
   echo -n 2
fi
if test ""$@""; then 
   echo -n 3
else 
   echo -n 4
fi
echo
```","None

The provided bug report does not include explicit commands to reproduce the issue but instead refers to running an attached script which isn't included in the text given here. Without the actual content of that script, we cannot provide a precise command or test case for reproducing the bug. Therefore, based on the information available, the answer is None.","```bash
if test -n ""$@""; then echo -n 1; else echo -n 2; fi; if test ""$@""; then echo -n 3; else echo -n 4; fi; echo
```",https://bugzilla.redhat.com/show_bug.cgi?id=340291
313401,Edward J. Huff,2007-10-01T00:41:41Z,2007-11-30T22:12:17Z,CLOSED NOTABUG,low,low,Fedora,coreutils,"date --help, man date and info date now omit --iso option",normal,documentation of date --iso,not found,Always,"1. date --help or man date or info date
2. search for --iso","date --help
man date
info date","date --help | grep iso
man date | grep iso
info date | search --iso
date --iso=sec 
(date --help; man date; info date) | grep iso","date --help
man date
info date
grep --iso <(date --help)
grep --iso <(man date)
grep --iso <(info date)","date --help | grep iso
man date | grep iso
info date | grep iso",https://bugzilla.redhat.com/show_bug.cgi?id=313401
305341,Andrew Clayton,2007-09-25T15:47:57Z,2007-11-30T22:12:16Z,CLOSED NOTABUG,low,low,Fedora,coreutils,fchmodat won't remove setgid/uid bits,normal,"Sticky bits should be removed 
",Sticky bits remain,Always,"1. Create a directory
2. Set the group and/or user bits on the directory
3. Try to remove the sticky bits",,"```bash
umask 0007
mkdir testdir
ls -ld testdir
chmod 2770 testdir
ls -ld testdir
chmod 770 testdir
ls -ld testdir
```","umask 0007
mkdir testdir
chmod 2770 testdir
chmod 770 testdir
ls -ld testdir","mkdir testdir  
chmod 2770 testdir  
ls -ld testdir  
chmod 770 testdir  
ls -ld testdir",https://bugzilla.redhat.com/show_bug.cgi?id=305341
299121,Jonathan Kamens,2007-09-20T19:42:01Z,2007-11-30T22:12:16Z,CLOSED NOTABUG,low,low,Fedora,coreutils,"""[ -n ${emptyvariable} ]"" returns true",,,,,,,"foo=
/usr/bin/[ -n $[foo} ] && echo true",,"foo=
/usr/bin/[ -n $[foo} ] && echo true",https://bugzilla.redhat.com/show_bug.cgi?id=299121
280331,Jacques Beigbeder,2007-09-06T11:35:45Z,2007-11-30T22:12:15Z,CLOSED DUPLICATE,medium,low,Fedora,coreutils,"cp -a with NFS and selinux permissive fails, copy is empty!",normal,"-rw-r--r-- 1 beig hard 30 Sep  6 13:17 toto1
-rw-r--r-- 1 beig hard 30 Sep  6 13:17 toto2      <<< CORRECT","-rw-r--r-- 1 beig hard 30 Sep  6 13:17 toto1
-rw-r--r-- 1 beig hard  0 Sep  6 13:17 toto2     <<< BUG!
",Always,"cd /partition  (NFS mounted, for instance localhost:/partition; so NFS server
                 and NFS client are FC7-64)
rm -f toto*
date > toto1
cp -i -a toto1 toto2
cp -i -a toto1 toto2
ls -l toto*","cd /partition
rm -f toto*
date > toto1
cp -i -a toto1 toto2
cp -i -a toto1 toto2
ls -l toto*
","```bash
mkdir /partition
mount -t nfs4 localhost:/partition /partition
cd /partition
rm -f toto*
date > toto1
cp --preserve=all toto1 toto2
ls -l toto*
```","cd /partition
rm -f toto*
date > toto1
cp --preserve=all toto1 toto2
ls -l toto*","cd /partition  
rm -f toto*  
date > toto1  
cp -i -a toto1 toto2  
ls -l toto*",https://bugzilla.redhat.com/show_bug.cgi?id=280331
251800,vikram goyal,2007-08-11T12:26:35Z,2007-11-30T22:12:12Z,CLOSED NOTABUG,low,medium,Fedora,coreutils,command install sets wrong permissions,,,,,,,"```bash
install /home/vikram/Desktop/RPM-GPG-KEY-AL-CAPCOM /etc/pki/rpm-gpg/
ls -l /etc/pki/rpm-gpg/RPM-GPG-KEY-AL-CAPCOM
```",install /home/vikram/Desktop/RPM-GPG-KEY-AL-CAPCOM /etc/pki/rpm-gpg/,"install /home/vikram/Desktop/RPM-GPG-KEY-AL-CAPCOM /etc/pki/rpm-gpg/  
ls -l /etc/pki/rpm-gpg/RPM-GPG-KEY-AL-CAPCOM",https://bugzilla.redhat.com/show_bug.cgi?id=251800
251653,Krzysio (Chris) Leszczynski,2007-08-10T09:20:09Z,2007-11-30T22:12:12Z,CLOSED NOTABUG,low,low,Fedora,coreutils,rm -rf cannot kill directory that is protected,normal,"I'd expect rm to try hard to remove the directory by changing its mode. If it
can't remove the directory it should restore the mode. It would be even better
if it try to chmod just to read and then chmod just to x to remove subdirs.
It's hard to do safely and simply by shell script.","""a"" is not removed even if rm could change its permission. The unix manual
incorrectly states that one should do chown +rwx first. This is incorrect,
because some of files could be hard-linked to others. Oh, ther",Always,"1. mkdir -p a/b/c
2. chmod 0 a
3. rm -rf a","mkdir -p a/b/c
chmod 0 a
rm -rf a","```bash
mkdir -p a/b/c
chmod 0 a
rm -rf a
```","mkdir -p a/b/c
chmod 0 a
rm -rf a",,https://bugzilla.redhat.com/show_bug.cgi?id=251653
250089,Tim Waugh,2007-07-30T13:56:59Z,2007-11-30T22:12:11Z,CLOSED RAWHIDE,medium,medium,Fedora,coreutils,du doesn't report size of unreadable sub directories,normal,"du test
4       test/dir
du: cannot read directory `test/unreachable-dir': Permission denied
12      test","du: `du_test/unreadable': Permission denied
4096    du_test",Always,"1. cd /tmp
2. mkdir -p du_test/unreadable
3. du -a -b du_test
   4096    du_test/unreadable
   8192    du_test
4. chmod 000 du_test/unreadable
5. du -b -a du_test
   du: `du_test/unreadable': Permission denied
   4096    du_test","cd /tmp
mkdir -p du_test/unreadable
du -a -b du_test
chmod 000 du_test/unreadable
du -b -a du_test","```bash
mkdir -p /tmp/du_test/unreadable
du -a -b /tmp/du_test
chmod 000 /tmp/du_test/unreadable
du -b -a /tmp/du_test
```","cd /tmp
mkdir -p du_test/unreadable
du -a -b du_test
chmod 000 du_test/unreadable
du -b -a du_test","cd /tmp  
mkdir -p du_test/unreadable  
du -a -b du_test  
chmod 000 du_test/unreadable  
du -b -a du_test",https://bugzilla.redhat.com/show_bug.cgi?id=250089
249421,Scott Baker,2007-07-24T16:45:01Z,2007-11-30T22:12:11Z,CLOSED DUPLICATE,low,low,Fedora,coreutils,sort -R is not random,,,,,,,cat /etc/passwd | sort -R,cat /etc/passwd | sort -R,cat /etc/passwd | sort -R,https://bugzilla.redhat.com/show_bug.cgi?id=249421
248591,zeno,2007-07-17T16:55:34Z,2007-11-30T22:12:10Z,CLOSED ERRATA,low,low,Fedora,coreutils,The i and u switches for cp do not work together,normal,"You should not be prompted. The u switch indicates that the file should only be
copied if file1 is newer than file2.",You will be prompted to overwrite file2.,Always,"1. Create a file (file1).
2. Create another file (file2) with the same name in another directory.
3. Make sure file1 has an older file modified date than file2.
4. Use cp -iu to copy file to the directory in the same place as file2.","touch file1
mkdir dir && touch dir/file2
touch -t 202301010000 file1 && touch file2
cp -iu file1 dir/","```bash
touch -d ""1 day ago"" file1
touch file2
cp -iu file1 .
```","touch file1; mkdir dir2; touch dir2/file1; sleep 1; touch -d ""-1 day"" dir2/file1; cp -iu file1 dir2/","touch /tmp/file1
sleep 2
touch /tmp/directory/file2
cp -iu /tmp/file1 /tmp/directory/",https://bugzilla.redhat.com/show_bug.cgi?id=248591
232652,Ulrich Drepper,2007-03-16T14:52:47Z,2007-11-30T22:11:59Z,CLOSED RAWHIDE,medium,medium,Fedora,coreutils,runcon shouldn't reorder parameters,normal,Success,"runcon: invalid option -- N
[...]",Always,"1.echo 'int main(){return 0;}' > u.c
2.gcc -o u u.c
3.runcon -t unconfined_t /usr/sbin/prelink -N ./u","echo 'int main(){return 0;}' > u.c
gcc -o u u.c
runcon -t unconfined_t /usr/sbin/prelink -N ./u
","```bash
echo 'int main(){return 0;}' > u.c
gcc -o u u.c
runcon -t unconfined_t /usr/sbin/prelink -N ./u
```","echo 'int main(){return 0;}' > u.c
gcc -o u u.c
runcon -t unconfined_t /usr/sbin/prelink -N ./u","echo 'int main(){return 0;}' > u.c  
gcc -o u u.c  
runcon -t unconfined_t /usr/sbin/prelink -N ./u",https://bugzilla.redhat.com/show_bug.cgi?id=232652
